<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200110,000000,0.97299,0.97619,0.97197,0.97280,38441
20200113,000000,0.97213,0.97364,0.96938,0.97055,35081
20200114,000000,0.97055,0.97132,0.96653,0.96700,43759
20200115,000000,0.96700,0.96799,0.96301,0.96408,44667
20200116,000000,0.96408,0.96520,0.96127,0.96476,38124
20200117,000000,0.96476,0.96953,0.96433,0.96763,39505
20200120,000000,0.96725,0.96991,0.96722,0.96779,25479
20200121,000000,0.96778,0.96898,0.96608,0.96862,42909
20200122,000000,0.96863,0.97286,0.96774,0.96777,51692
20200123,000000,0.96776,0.97033,0.96684,0.96881,48121
20200124,000000,0.96882,0.97177,0.96835,0.97102,41400
20200127,000000,0.97004,0.97189,0.96816,0.96931,43931
20200128,000000,0.96931,0.97412,0.96785,0.97305,33117
20200129,000000,0.97305,0.97665,0.97246,0.97299,34079
20200130,000000,0.97298,0.97366,0.96795,0.96936,47283
20200131,000000,0.96933,0.97128,0.96285,0.96326,56895
20200203,000000,0.96302,0.96711,0.96286,0.96569,56997
20200204,000000,0.96569,0.97040,0.96515,0.96907,48683
20200205,000000,0.96906,0.97474,0.96778,0.97327,51172
20200206,000000,0.97327,0.97561,0.97306,0.97469,46244
20200207,000000,0.97469,0.97809,0.97395,0.97755,57103
20200210,000000,0.97626,0.97835,0.97626,0.97711,55477
20200211,000000,0.97706,0.97887,0.97506,0.97576,50956
20200212,000000,0.97575,0.97849,0.97407,0.97811,49179
20200213,000000,0.97808,0.97955,0.97606,0.97934,56102
20200214,000000,0.97931,0.98221,0.97852,0.98209,39927
20200217,000000,0.98145,0.98268,0.98062,0.98069,28717
20200218,000000,0.98068,0.98390,0.97963,0.98305,38145
20200219,000000,0.98303,0.98444,0.98254,0.98383,37641
20200220,000000,0.98384,0.98481,0.98151,0.98404,55112
20200221,000000,0.98385,0.98435,0.97710,0.97818,49243
20200224,000000,0.97961,0.98153,0.97648,0.97884,68607
20200225,000000,0.97882,0.98046,0.97506,0.97592,77038
20200226,000000,0.97593,0.97787,0.97285,0.97661,81554
20200227,000000,0.97660,0.97708,0.96740,0.96741,86408
20200228,000000,0.96743,0.96953,0.96096,0.96533,112877
20200302,000000,0.96289,0.96546,0.95435,0.95888,98544
20200303,000000,0.95830,0.95970,0.95152,0.95584,99287
20200304,000000,0.95580,0.95967,0.95323,0.95630,70521
20200305,000000,0.95628,0.95710,0.94461,0.94547,70090
20200306,000000,0.94546,0.94665,0.93179,0.93744,145194
20200309,000000,0.93178,0.93308,0.91818,0.92508,128129
20200310,000000,0.92519,0.94109,0.92496,0.93904,140573
20200311,000000,0.93914,0.94017,0.93244,0.93911,133067
20200312,000000,0.93924,0.95517,0.93212,0.94559,154680
20200313,000000,0.94460,0.95690,0.94221,0.95122,184969
20200316,000000,0.94524,0.95253,0.93918,0.94452,226005
20200317,000000,0.94517,0.96485,0.94505,0.96097,207185
20200318,000000,0.96097,0.97504,0.95662,0.96680,222730
20200319,000000,0.96721,0.98780,0.96379,0.98768,241386
20200320,000000,0.98768,0.99004,0.97437,0.98548,267116
20200323,000000,0.98444,0.99004,0.97900,0.98453,256303
20200324,000000,0.98453,0.98454,0.97184,0.98212,208629
20200325,000000,0.98212,0.98340,0.97460,0.97460,188327
20200326,000000,0.97456,0.97751,0.96029,0.96301,187258
20200327,000000,0.96370,0.96551,0.95046,0.95063,180579
20200330,000000,0.95279,0.96109,0.95014,0.95826,134036
20200331,000000,0.95804,0.96859,0.95774,0.96094,163540
20200401,000000,0.96091,0.96911,0.95978,0.96541,133445
20200402,000000,0.96541,0.97502,0.96466,0.97343,124354
20200403,000000,0.97343,0.97957,0.97234,0.97637,104157
20200406,000000,0.97553,0.97971,0.97553,0.97862,117674
20200407,000000,0.97863,0.97923,0.96854,0.96956,110399
20200408,000000,0.96955,0.97431,0.96878,0.97158,96135
20200409,000000,0.97135,0.97335,0.96481,0.96614,107891
20200410,000000,0.96614,0.96735,0.96398,0.96493,48254
20200413,000000,0.96510,0.96869,0.96296,0.96663,126470
20200414,000000,0.96690,0.96785,0.95958,0.96021,168080
20200415,000000,0.96006,0.97002,0.95916,0.96436,152459
20200416,000000,0.96435,0.97157,0.96425,0.97013,186950
20200417,000000,0.97016,0.97240,0.96561,0.96698,183807
20200420,000000,0.96646,0.97001,0.96553,0.96781,142246
20200421,000000,0.96780,0.97274,0.96696,0.96923,170445
20200422,000000,0.96923,0.97318,0.96685,0.97136,130613
20200423,000000,0.97135,0.97722,0.97053,0.97592,180128
20200424,000000,0.97592,0.98026,0.97273,0.97294,142157
20200427,000000,0.97229,0.97669,0.97121,0.97523,135010
20200428,000000,0.97523,0.97998,0.97202,0.97497,100318
20200429,000000,0.97496,0.97676,0.97123,0.97326,91272
20200430,000000,0.97320,0.97588,0.96382,0.96519,107621
20200501,000000,0.96513,0.96692,0.95884,0.96109,64851
20200504,000000,0.96169,0.96628,0.96167,0.96531,66581
20200505,000000,0.96531,0.97347,0.96457,0.97213,67354
20200506,000000,0.97251,0.97586,0.97181,0.97485,67680
20200507,000000,0.97484,0.97842,0.97279,0.97290,71078
20200508,000000,0.97288,0.97364,0.96809,0.97089,59097
20200511,000000,0.97214,0.97365,0.97002,0.97279,61533
20200512,000000,0.97279,0.97498,0.96648,0.96921,60172
20200513,000000,0.96921,0.97262,0.96652,0.97200,63298
20200514,000000,0.97192,0.97552,0.97134,0.97295,64053
20200515,000000,0.97295,0.97443,0.96978,0.97188,60681
20200518,000000,0.97176,0.97605,0.96765,0.97109,57921
20200519,000000,0.97109,0.97284,0.96983,0.97115,57528
20200520,000000,0.97115,0.97161,0.96379,0.96461,47110
20200521,000000,0.96460,0.97127,0.96420,0.97030,49374
20200522,000000,0.97027,0.97332,0.96968,0.97104,44166
20200525,000000,0.97100,0.97360,0.97041,0.97169,31019
20200526,000000,0.97169,0.97224,0.96464,0.96542,51017
20200527,000000,0.96540,0.97282,0.96501,0.96826,78004
20200528,000000,0.96824,0.97192,0.96302,0.96422,67185
20200529,000000,0.96422,0.96502,0.96015,0.96111,80012
20200601,000000,0.96096,0.96248,0.95788,0.96078,67483
20200602,000000,0.96076,0.96374,0.95729,0.96218,74330
20200603,000000,0.96217,0.96478,0.96065,0.96113,85736
20200604,000000,0.96121,0.96239,0.95433,0.95543,82811
20200605,000000,0.95543,0.96504,0.95420,0.96222,82803
20200608,000000,0.96107,0.96391,0.95554,0.95753,61482
20200609,000000,0.95751,0.95854,0.94822,0.95069,67099
20200610,000000,0.95070,0.95146,0.94243,0.94375,76421
20200611,000000,0.94377,0.94603,0.93760,0.94401,91369
20200612,000000,0.94401,0.95534,0.94311,0.95190,83078
20200615,000000,0.95317,0.95468,0.94798,0.94902,78641
20200616,000000,0.94904,0.95231,0.94633,0.95116,77816
20200617,000000,0.95115,0.95290,0.94811,0.94854,69724
20200618,000000,0.94852,0.95248,0.94822,0.95135,65911
20200619,000000,0.95135,0.95304,0.94875,0.95240,60142
20200622,000000,0.95159,0.95268,0.94649,0.94777,49261
20200623,000000,0.94773,0.94934,0.94201,0.94468,63291
20200624,000000,0.94473,0.94859,0.94329,0.94784,52688
20200625,000000,0.94784,0.95080,0.94711,0.94837,48252
20200626,000000,0.94840,0.94995,0.94673,0.94822,41090
20200629,000000,0.94769,0.95249,0.94415,0.95107,39918
20200630,000000,0.95106,0.95325,0.94612,0.94713,44975
20200701,000000,0.94716,0.94938,0.94447,0.94572,46659
20200702,000000,0.94582,0.94649,0.94261,0.94524,40715
20200703,000000,0.94524,0.94700,0.94369,0.94442,42811
20200706,000000,0.94517,0.94524,0.93840,0.94202,38622
20200707,000000,0.94204,0.94530,0.94079,0.94238,38422
20200708,000000,0.94239,0.94323,0.93695,0.93821,44474
20200709,000000,0.93821,0.94104,0.93618,0.94005,47633
20200710,000000,0.94006,0.94312,0.93843,0.94130,36241
20200713,000000,0.94066,0.94374,0.93920,0.94157,40055
20200714,000000,0.94151,0.94241,0.93796,0.93985,45597
20200715,000000,0.93987,0.94571,0.93698,0.94430,42611
20200716,000000,0.94430,0.94675,0.94291,0.94556,40531
20200717,000000,0.94570,0.94585,0.93800,0.93874,40483
20200720,000000,0.93977,0.94100,0.93738,0.93886,56495
20200721,000000,0.93886,0.93981,0.93211,0.93310,63406
20200722,000000,0.93314,0.93516,0.92865,0.92954,69314
20200723,000000,0.92954,0.92993,0.92452,0.92534,69722
20200724,000000,0.92535,0.92605,0.92072,0.92079,67035
20200727,000000,0.92109,0.92300,0.91665,0.91985,77467
20200728,000000,0.91985,0.92280,0.91552,0.91781,75475
20200729,000000,0.91781,0.91877,0.91173,0.91251,73207
20200730,000000,0.91250,0.91512,0.90879,0.90886,75435
20200731,000000,0.90885,0.91488,0.90562,0.91381,92502
20200803,000000,0.91363,0.92402,0.91275,0.91770,80022
20200804,000000,0.91770,0.91880,0.91300,0.91324,66922
20200805,000000,0.91322,0.91386,0.90502,0.90834,59627
20200806,000000,0.90833,0.91288,0.90654,0.90970,73093
20200807,000000,0.90970,0.91579,0.90864,0.91253,70549
20200810,000000,0.91273,0.91843,0.91203,0.91555,54382
20200811,000000,0.91553,0.91779,0.91052,0.91670,72202
20200812,000000,0.91671,0.91976,0.90975,0.91196,75182
20200813,000000,0.91196,0.91221,0.90819,0.90966,59922
20200814,000000,0.90966,0.91225,0.90868,0.90913,55287
20200817,000000,0.90918,0.90966,0.90513,0.90654,50584
20200818,000000,0.90651,0.90676,0.90097,0.90368,61294
20200819,000000,0.90375,0.91541,0.90188,0.91496,66952
20200820,000000,0.91495,0.91614,0.90720,0.90760,71843
20200821,000000,0.90760,0.91397,0.90609,0.91176,62032
20200824,000000,0.91172,0.91277,0.90744,0.91179,53039
20200825,000000,0.91175,0.91261,0.90738,0.90767,58486
20200826,000000,0.90766,0.91206,0.90702,0.90814,59240
20200827,000000,0.90814,0.91234,0.90359,0.90894,84926
20200828,000000,0.90889,0.90998,0.90241,0.90404,83025
20200831,000000,0.90410,0.90530,0.89986,0.90362,68865
20200901,000000,0.90363,0.91007,0.89988,0.90927,82522
20200902,000000,0.90927,0.91366,0.90862,0.91057,71723
20200903,000000,0.91058,0.91422,0.90825,0.90934,73234
20200904,000000,0.90928,0.91632,0.90846,0.91331,71860
20200907,000000,0.91344,0.91691,0.91205,0.91594,41314
20200908,000000,0.91596,0.92005,0.91559,0.91779,81242
20200909,000000,0.91775,0.91904,0.91200,0.91234,74137
20200910,000000,0.91269,0.91301,0.90488,0.91051,73918
20200911,000000,0.91051,0.91080,0.90795,0.90884,56192
20200914,000000,0.90878,0.90985,0.90579,0.90820,51281
20200915,000000,0.90820,0.90888,0.90513,0.90803,53701
20200916,000000,0.90797,0.91106,0.90548,0.90933,70333
20200917,000000,0.90931,0.91394,0.90803,0.90834,72340
20200918,000000,0.90831,0.91134,0.90749,0.91124,55341
20200921,000000,0.91015,0.91712,0.90867,0.91444,65720
20200922,000000,0.91443,0.92077,0.91364,0.91972,68244
20200923,000000,0.91983,0.92435,0.91889,0.92377,68135
20200924,000000,0.92375,0.92801,0.92158,0.92659,71751
20200925,000000,0.92657,0.92963,0.92506,0.92893,54757
20200928,000000,0.92833,0.92953,0.92397,0.92397,51528
20200929,000000,0.92386,0.92489,0.91892,0.91938,53024
20200930,000000,0.91935,0.92446,0.91624,0.92076,70953
20201001,000000,0.92075,0.92146,0.91645,0.91848,64338
20201002,000000,0.91879,0.92185,0.91781,0.92053,70764
20201005,000000,0.91940,0.91991,0.91451,0.91529,48613
20201006,000000,0.91493,0.91795,0.91333,0.91773,51116
20201007,000000,0.91769,0.91847,0.91595,0.91725,47210
20201008,000000,0.91723,0.91978,0.91571,0.91693,39910
20201009,000000,0.91693,0.91746,0.90942,0.90958,35551
20201012,000000,0.91035,0.91237,0.90872,0.90872,33868
20201013,000000,0.90873,0.91548,0.90867,0.91489,39382
20201014,000000,0.91496,0.91625,0.91131,0.91351,36629
20201015,000000,0.91386,0.91556,0.91266,0.91480,42754
20201016,000000,0.91479,0.91622,0.91229,0.91491,40679
20201019,000000,0.91454,0.91651,0.90901,0.90965,31898
20201020,000000,0.90964,0.91099,0.90552,0.90698,35999
20201021,000000,0.90698,0.90705,0.90305,0.90531,42081
20201022,000000,0.90541,0.90803,0.90414,0.90693,40012
20201023,000000,0.90701,0.90920,0.90340,0.90406,37563
20201026,000000,0.90416,0.90805,0.90404,0.90766,41092
20201027,000000,0.90766,0.90978,0.90615,0.90893,35230
20201028,000000,0.90884,0.91276,0.90848,0.91043,48897
20201029,000000,0.91041,0.91726,0.90889,0.91532,52170
20201030,000000,0.91538,0.91727,0.91381,0.91671,49422
20201102,000000,0.91604,0.92076,0.91604,0.91854,40664
20201103,000000,0.91848,0.91917,0.91168,0.91188,36788
20201104,000000,0.91275,0.91963,0.90896,0.91161,87259
20201105,000000,0.91106,0.91332,0.90364,0.90388,60489
20201106,000000,0.90386,0.90565,0.89823,0.90028,61976
20201109,000000,0.89915,0.91432,0.89838,0.91349,79796
20201110,000000,0.91349,0.91755,0.91153,0.91529,74366
20201111,000000,0.91530,0.91917,0.91372,0.91689,46293
20201112,000000,0.91683,0.91706,0.91314,0.91488,45751
20201113,000000,0.91488,0.91589,0.91256,0.91261,37799
20201116,000000,0.91276,0.91514,0.90976,0.91239,51083
20201117,000000,0.91243,0.91283,0.90881,0.91154,45311
20201118,000000,0.91134,0.91226,0.90919,0.91137,46890
20201119,000000,0.91143,0.91392,0.90996,0.91045,50891
20201120,000000,0.91048,0.91234,0.90917,0.91090,44219
20201123,000000,0.91097,0.91479,0.90762,0.91277,48920
20201124,000000,0.91225,0.91363,0.90975,0.91112,49409
20201125,000000,0.91113,0.91389,0.90780,0.90818,54375
20201126,000000,0.90788,0.90936,0.90579,0.90626,36911
20201127,000000,0.90629,0.90826,0.90404,0.90451,40722
20201130,000000,0.90424,0.90928,0.90192,0.90863,48199
20201201,000000,0.90870,0.90874,0.89940,0.89971,46679
20201202,000000,0.89934,0.90134,0.89431,0.89453,65568
20201203,000000,0.89453,0.89534,0.88914,0.89054,77444
20201204,000000,0.89137,0.89228,0.88855,0.89188,79132
20201207,000000,0.89090,0.89467,0.88753,0.89050,78284
20201208,000000,0.89046,0.89144,0.88818,0.88881,69486
20201209,000000,0.88878,0.89147,0.88713,0.88932,69460
20201210,000000,0.88931,0.89018,0.88519,0.88593,80078
20201211,000000,0.88596,0.89093,0.88512,0.88958,70451
20201214,000000,0.88873,0.88957,0.88501,0.88663,61891
20201215,000000,0.88655,0.88805,0.88504,0.88552,63914
20201216,000000,0.88535,0.88918,0.88259,0.88524,78804
20201217,000000,0.88520,0.88581,0.88227,0.88432,69633
20201218,000000,0.88445,0.88683,0.88255,0.88316,61443
20201221,000000,0.88504,0.89193,0.88419,0.88547,120600
20201222,000000,0.88547,0.89046,0.88454,0.88942,89467
20201223,000000,0.88944,0.89112,0.88678,0.88794,92341
20201224,000000,0.88795,0.89181,0.88686,0.89135,54545
20201228,000000,0.88913,0.89188,0.88762,0.88888,78554
20201229,000000,0.88887,0.88922,0.88306,0.88392,78727
20201230,000000,0.88377,0.88542,0.88117,0.88118,93832
20201231,000000,0.88110,0.88560,0.87939,0.88550,78125
20210104,000000,0.88337,0.88457,0.87847,0.88106,106450
20210105,000000,0.88116,0.88167,0.87757,0.87826,99686
20210106,000000,0.87825,0.88216,0.87577,0.87825,140223
20210107,000000,0.87874,0.88607,0.87746,0.88492,113710
20210108,000000,0.88492,0.88848,0.88227,0.88531,128883
20210111,000000,0.88576,0.89204,0.88460,0.89018,107535
20210112,000000,0.89017,0.89163,0.88609,0.88615,95089
20210113,000000,0.88615,0.88895,0.88495,0.88756,88422
20210114,000000,0.88740,0.89173,0.88560,0.88814,103558
20210115,000000,0.88811,0.89149,0.88693,0.89135,84608
20210118,000000,0.89003,0.89258,0.88981,0.89045,68380
20210119,000000,0.89090,0.89166,0.88641,0.88843,70194
20210120,000000,0.88819,0.89204,0.88671,0.88921,80793
20210121,000000,0.88929,0.88994,0.88477,0.88502,81598
20210122,000000,0.88489,0.88662,0.88385,0.88515,61683
20210125,000000,0.88530,0.88927,0.88478,0.88803,50915
20210126,000000,0.88826,0.88957,0.88606,0.88662,45772
20210127,000000,0.88660,0.89173,0.88614,0.88873,66228
20210128,000000,0.88873,0.89187,0.88700,0.88864,66671
20210129,000000,0.88839,0.89116,0.88744,0.89084,64833
20210201,000000,0.88999,0.89728,0.88982,0.89675,60584
20210202,000000,0.89674,0.89950,0.89469,0.89711,60785
20210203,000000,0.89706,0.90027,0.89698,0.89879,51608
20210204,000000,0.89879,0.90448,0.89838,0.90399,56589
20210205,000000,0.90383,0.90458,0.89888,0.89897,77749
20210208,000000,0.89893,0.90197,0.89820,0.89859,69558
20210209,000000,0.89851,0.89904,0.89193,0.89227,68783
20210210,000000,0.89227,0.89314,0.88903,0.89016,50823
20210211,000000,0.88998,0.89102,0.88919,0.89003,52009
20210212,000000,0.89003,0.89397,0.88938,0.89189,61414
20210215,000000,0.89137,0.89247,0.88962,0.88998,50468
20210216,000000,0.89005,0.89306,0.88709,0.89221,70145
20210217,000000,0.89232,0.89919,0.89204,0.89855,79739
20210218,000000,0.89846,0.89954,0.89569,0.89569,70145
20210219,000000,0.89569,0.89725,0.89334,0.89653,65068
20210222,000000,0.89589,0.90233,0.89484,0.89586,75484
20210223,000000,0.89574,0.90568,0.89487,0.90507,76659
20210224,000000,0.90507,0.90946,0.90302,0.90637,102812
20210225,000000,0.90638,0.90816,0.90279,0.90465,125523
20210226,000000,0.90462,0.91018,0.90267,0.90860,148989
20210301,000000,0.90774,0.91594,0.90707,0.91481,105702
20210302,000000,0.91482,0.91933,0.91361,0.91439,80379
20210303,000000,0.91434,0.91999,0.91403,0.91973,70132
20210304,000000,0.91973,0.92975,0.91873,0.92861,91204
20210305,000000,0.92854,0.93188,0.92573,0.93122,82448
20210308,000000,0.92878,0.93696,0.92853,0.93616,96991
20210309,000000,0.93617,0.93754,0.92757,0.92757,102175
20210310,000000,0.92757,0.93227,0.92714,0.92955,93791
20210311,000000,0.92953,0.93090,0.92344,0.92408,87828
20210312,000000,0.92410,0.93250,0.92351,0.92910,85912
20210315,000000,0.92884,0.93126,0.92668,0.92716,82297
20210316,000000,0.92718,0.92872,0.92425,0.92472,73621
20210317,000000,0.92472,0.92962,0.92135,0.92226,77736
20210318,000000,0.92249,0.93053,0.92189,0.92729,89896
20210319,000000,0.92730,0.93198,0.92512,0.92915,77864
20210322,000000,0.92924,0.93094,0.92226,0.92277,58984
20210323,000000,0.92280,0.93469,0.92280,0.93377,54274
20210324,000000,0.93377,0.93697,0.93366,0.93527,56889
20210325,000000,0.93528,0.94021,0.93492,0.93959,59194
20210326,000000,0.93960,0.94179,0.93823,0.93872,45691
20210329,000000,0.93874,0.94047,0.93702,0.93888,50305
20210330,000000,0.93881,0.94387,0.93812,0.94205,57368
20210331,000000,0.94200,0.94584,0.94035,0.94352,73140
20210401,000000,0.94349,0.94726,0.94043,0.94157,72061
20210402,000000,0.94154,0.94338,0.94050,0.94205,22887
20210405,000000,0.94269,0.94384,0.93539,0.93622,44402
20210406,000000,0.93615,0.93957,0.93026,0.93078,58099
20210407,000000,0.93084,0.93178,0.92681,0.92949,58678
20210408,000000,0.92949,0.93025,0.92322,0.92375,50180
20210409,000000,0.92402,0.92815,0.92339,0.92450,56431
20210412,000000,0.92495,0.92684,0.92128,0.92208,54257
20210413,000000,0.92195,0.92596,0.91978,0.92056,69293
20210414,000000,0.92056,0.92340,0.91864,0.92239,44175
20210415,000000,0.92240,0.92457,0.92063,0.92219,42271
20210416,000000,0.92216,0.92349,0.91791,0.91982,36908
20210419,000000,0.91945,0.92149,0.91286,0.91479,42115
20210420,000000,0.91479,0.91697,0.91349,0.91561,42422
20210421,000000,0.91556,0.91954,0.91488,0.91673,39045
20210422,000000,0.91662,0.91911,0.91435,0.91668,46386
20210423,000000,0.91692,0.91756,0.91276,0.91359,39277
20210426,000000,0.91339,0.91659,0.91214,0.91394,37141
20210427,000000,0.91387,0.91715,0.91235,0.91346,38963
20210428,000000,0.91337,0.91816,0.90883,0.90947,50146
20210429,000000,0.90941,0.91193,0.90799,0.90869,47310
20210430,000000,0.90845,0.91400,0.90802,0.91301,48223
20210503,000000,0.91218,0.91476,0.90929,0.91068,37692
20210504,000000,0.91068,0.91607,0.90999,0.91315,51944
20210505,000000,0.91332,0.91642,0.91211,0.91262,38064
20210506,000000,0.91261,0.91446,0.90702,0.90708,41664
20210507,000000,0.90710,0.90936,0.90037,0.90047,48790
20210510,000000,0.90178,0.90189,0.89855,0.90106,46275
20210511,000000,0.90108,0.90390,0.90012,0.90355,49231
20210512,000000,0.90354,0.90938,0.90268,0.90891,59092
20210513,000000,0.90892,0.90929,0.90510,0.90571,60387
20210514,000000,0.90575,0.90635,0.90122,0.90157,37597
20210517,000000,0.90157,0.90327,0.90022,0.90317,37441
20210518,000000,0.90316,0.90348,0.89603,0.89761,42409
20210519,000000,0.89761,0.90475,0.89679,0.90367,59261
20210520,000000,0.90366,0.90471,0.89724,0.89726,44153
20210521,000000,0.89716,0.90003,0.89536,0.89766,48812
20210524,000000,0.89799,0.90023,0.89566,0.89676,51237
20210525,000000,0.89674,0.89746,0.89307,0.89477,64116
20210526,000000,0.89522,0.89878,0.89419,0.89786,58063
20210527,000000,0.89787,0.90087,0.89606,0.89663,59253
20210528,000000,0.89654,0.90297,0.89644,0.90012,57933
20210531,000000,0.89954,0.90126,0.89840,0.89867,37640
20210601,000000,0.89867,0.89987,0.89469,0.89704,50902
20210602,000000,0.89705,0.90243,0.89653,0.89764,51378
20210603,000000,0.89762,0.90518,0.89751,0.90332,52351
20210604,000000,0.90332,0.90538,0.89820,0.89909,54621
20210607,000000,0.89921,0.90100,0.89674,0.89753,38247
20210608,000000,0.89755,0.89893,0.89520,0.89669,53257
20210609,000000,0.89669,0.89715,0.89260,0.89539,43814
20210610,000000,0.89538,0.89926,0.89403,0.89442,64796
20210611,000000,0.89442,0.89999,0.89328,0.89806,54067
20210614,000000,0.89875,0.90015,0.89773,0.89950,52960
20210615,000000,0.89941,0.90078,0.89652,0.89822,53660
20210616,000000,0.89822,0.90880,0.89761,0.90851,66769
20210617,000000,0.90852,0.91877,0.90757,0.91762,88694
20210618,000000,0.91758,0.92386,0.91681,0.92330,94439
20210621,000000,0.92181,0.92371,0.91752,0.91785,78631
20210622,000000,0.91785,0.92128,0.91744,0.91988,45425
