<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20190104,000000,1293.92,1298.50,1276.55,1284.32,100651
20190107,000000,1285.66,1295.04,1282.63,1288.34,71971
20190108,000000,1288.52,1290.19,1279.32,1285.04,69703
20190109,000000,1284.66,1293.91,1280.02,1292.52,76563
20190110,000000,1293.70,1297.04,1285.99,1286.09,68140
20190111,000000,1286.63,1295.11,1286.39,1287.02,59260
20190114,000000,1287.65,1295.80,1287.23,1290.80,53831
20190115,000000,1291.79,1294.60,1286.72,1289.07,67622
20190116,000000,1289.43,1294.95,1287.85,1293.29,56204
20190117,000000,1293.82,1295.34,1288.63,1291.68,59569
20190118,000000,1292.04,1292.41,1280.57,1281.16,56263
20190121,000000,1281.49,1283.50,1276.75,1279.80,30952
20190122,000000,1279.48,1285.42,1277.36,1284.68,47935
20190123,000000,1284.94,1286.48,1278.60,1282.05,47319
20190124,000000,1282.68,1284.72,1276.72,1280.37,53618
20190125,000000,1280.77,1303.63,1279.90,1302.79,139551
20190128,000000,1301.26,1304.36,1297.58,1302.84,48298
20190129,000000,1303.02,1311.99,1302.67,1310.86,52948
20190130,000000,1311.77,1323.32,1308.96,1318.92,67293
20190131,000000,1320.44,1326.26,1317.37,1321.29,64559
20190201,000000,1321.09,1323.47,1316.07,1317.25,56518
20190204,000000,1317.95,1318.99,1308.54,1311.36,45406
20190205,000000,1312.26,1316.78,1310.67,1314.83,45348
20190206,000000,1314.96,1315.77,1305.59,1306.06,41609
20190207,000000,1306.50,1311.94,1302.74,1309.77,51220
20190208,000000,1310.25,1315.61,1307.73,1313.89,41852
20190211,000000,1313.95,1314.81,1303.60,1307.46,45331
20190212,000000,1308.01,1314.69,1306.46,1310.48,47633
20190213,000000,1310.83,1318.12,1304.95,1306.24,54680
20190214,000000,1305.78,1314.35,1302.31,1311.79,64432
20190215,000000,1312.52,1322.58,1311.30,1320.69,54151
20190218,000000,1321.08,1327.62,1320.58,1326.07,36290
20190219,000000,1325.96,1341.82,1322.82,1340.76,58404
20190220,000000,1340.40,1346.67,1336.84,1337.77,65257
20190221,000000,1338.73,1341.44,1320.98,1322.95,72584
20190222,000000,1323.52,1333.06,1321.51,1327.55,65423
20190225,000000,1329.06,1332.53,1325.10,1327.01,61385
20190226,000000,1327.49,1330.16,1323.43,1328.60,55556
20190227,000000,1328.21,1329.86,1316.89,1319.51,162697
20190228,000000,1319.53,1327.23,1312.56,1312.82,67648
20190301,000000,1313.78,1315.18,1290.13,1293.09,74336
20190304,000000,1293.07,1296.96,1282.81,1286.37,63520
20190305,000000,1286.52,1289.56,1281.14,1287.56,60316
20190306,000000,1287.61,1290.87,1283.50,1285.40,58302
20190307,000000,1286.30,1289.00,1280.76,1285.17,169729
20190308,000000,1285.73,1300.76,1285.15,1298.05,68707
20190311,000000,1297.79,1299.06,1290.46,1293.06,148645
20190312,000000,1293.59,1302.14,1292.01,1301.22,155924
20190313,000000,1301.35,1311.20,1300.56,1308.66,52294
20190314,000000,1308.80,1310.30,1292.74,1295.37,57605
20190315,000000,1295.96,1306.35,1293.94,1301.77,51576
20190318,000000,1302.32,1306.68,1298.24,1302.47,45735
20190319,000000,1303.27,1310.88,1302.30,1305.73,51451
20190320,000000,1305.37,1316.96,1298.61,1312.28,159102
20190321,000000,1312.80,1320.36,1303.18,1308.60,65962
20190322,000000,1309.22,1314.93,1306.82,1312.92,66332
20190325,000000,1313.72,1324.50,1310.92,1321.08,56845
20190326,000000,1321.61,1323.22,1312.64,1314.87,56827
20190327,000000,1315.70,1319.28,1308.03,1308.90,78046
20190328,000000,1308.75,1312.26,1288.49,1289.58,68787
20190329,000000,1290.31,1299.72,1286.67,1291.59,61633
20190401,000000,1292.11,1296.98,1286.45,1287.35,56307
20190402,000000,1287.41,1292.54,1285.25,1292.19,43890
20190403,000000,1292.19,1294.53,1288.35,1289.55,44556
20190404,000000,1289.79,1294.32,1280.83,1291.65,120244
20190405,000000,1292.13,1293.54,1284.36,1291.58,136236
20190408,000000,1291.47,1303.67,1291.41,1297.11,36358
20190409,000000,1297.37,1306.16,1296.56,1303.75,49679
20190410,000000,1304.00,1310.54,1300.91,1307.67,54047
20190411,000000,1308.27,1309.14,1289.54,1292.33,63861
20190412,000000,1292.24,1295.77,1289.98,1290.58,51949
20190415,000000,1291.08,1291.91,1282.46,1287.56,48840
20190416,000000,1287.79,1288.70,1272.92,1276.66,60062
20190417,000000,1276.59,1279.74,1272.96,1273.46,52003
20190418,000000,1273.17,1277.68,1271.12,1275.50,50543
20190422,000000,1275.83,1279.80,1273.76,1274.69,36075
20190423,000000,1274.95,1276.47,1266.24,1272.11,48981
20190424,000000,1272.06,1278.52,1268.74,1275.41,52357
20190425,000000,1275.58,1282.58,1273.34,1276.85,52504
20190426,000000,1276.93,1288.70,1274.61,1286.07,57393
20190429,000000,1286.38,1286.79,1278.04,1279.51,49098
20190430,000000,1279.85,1286.17,1279.72,1283.25,56746
20190501,000000,1283.12,1287.26,1272.86,1276.36,63615
20190502,000000,1276.98,1277.96,1266.23,1270.10,57382
20190503,000000,1270.49,1282.55,1268.28,1279.10,55914
20190506,000000,1280.53,1285.75,1276.96,1280.74,72548
20190507,000000,1281.07,1286.06,1278.16,1284.18,63092
20190508,000000,1284.02,1291.47,1279.26,1280.49,63191
20190509,000000,1280.57,1288.20,1279.59,1283.95,71348
20190510,000000,1284.05,1289.41,1283.08,1285.74,72418
20190513,000000,1287.52,1301.22,1281.93,1299.44,71326
20190514,000000,1299.73,1303.26,1293.68,1296.66,53087
20190515,000000,1297.05,1300.87,1293.02,1296.12,57798
20190516,000000,1296.99,1298.74,1284.00,1286.37,54201
20190517,000000,1286.58,1288.92,1274.77,1277.59,58757
20190520,000000,1277.46,1278.95,1273.63,1277.48,49516
20190521,000000,1277.54,1277.88,1269.44,1274.45,44759
20190522,000000,1274.45,1277.29,1272.46,1273.07,42297
20190523,000000,1273.24,1287.31,1272.81,1283.15,64248
20190524,000000,1283.14,1285.23,1280.76,1284.82,49906
20190527,000000,1284.58,1287.36,1283.75,1284.98,23771
20190528,000000,1285.00,1286.54,1276.12,1278.83,56532
20190529,000000,1279.37,1285.52,1279.14,1279.41,68070
20190530,000000,1280.05,1289.20,1274.98,1288.10,58692
20190531,000000,1288.13,1306.95,1287.88,1305.21,78821
20190603,000000,1307.33,1327.95,1305.88,1325.02,87714
20190604,000000,1324.81,1329.03,1319.92,1325.25,78970
20190605,000000,1325.10,1344.07,1324.49,1330.02,97338
20190606,000000,1331.53,1339.82,1327.21,1335.13,86905
20190607,000000,1335.44,1348.26,1330.26,1340.30,79925
20190610,000000,1336.48,1337.68,1325.06,1327.75,73657
20190611,000000,1327.45,1329.87,1319.86,1326.51,69179
20190612,000000,1326.62,1338.39,1326.01,1333.25,75509
20190613,000000,1333.92,1343.11,1332.41,1342.01,73066
20190614,000000,1342.36,1358.15,1337.76,1341.04,92662
20190617,000000,1341.77,1343.50,1332.96,1339.42,74634
20190618,000000,1340.14,1354.60,1338.62,1346.27,101468
20190619,000000,1346.65,1362.51,1341.34,1360.12,103414
20190620,000000,1360.35,1393.92,1357.67,1388.21,147118
20190621,000000,1387.33,1411.80,1382.51,1398.83,165893
20190624,000000,1400.07,1421.44,1399.79,1419.48,122297
20190625,000000,1419.65,1439.24,1411.85,1423.15,180469
20190626,000000,1423.43,1424.44,1401.73,1408.77,152660
20190627,000000,1408.99,1412.15,1398.61,1409.60,116534
20190628,000000,1409.88,1424.63,1405.68,1409.90,112345
20190701,000000,1398.39,1398.43,1381.76,1383.98,129707
20190702,000000,1383.81,1419.63,1383.28,1418.40,117195
20190703,000000,1418.18,1437.66,1411.99,1418.40,140850
20190704,000000,1418.70,1421.64,1410.16,1415.32,54297
20190705,000000,1415.30,1424.16,1386.65,1398.32,115980
20190708,000000,1398.84,1407.56,1391.71,1395.30,89547
20190709,000000,1394.96,1399.96,1385.67,1397.22,82474
20190710,000000,1397.66,1418.93,1389.88,1418.66,101690
20190711,000000,1418.72,1427.14,1401.57,1403.61,104357
20190712,000000,1404.04,1416.87,1403.11,1415.02,80472
20190715,000000,1415.41,1419.72,1407.66,1413.60,76522
20190716,000000,1414.38,1418.22,1400.88,1405.94,86720
20190717,000000,1406.20,1426.75,1400.04,1426.29,81521
20190718,000000,1426.67,1448.10,1414.59,1445.78,122574
20190719,000000,1447.83,1452.89,1420.16,1424.90,143394
20190722,000000,1427.39,1429.94,1422.21,1424.71,102364
20190723,000000,1425.11,1430.12,1414.14,1417.45,97861
20190724,000000,1417.89,1429.54,1416.29,1425.41,90009
20190725,000000,1425.53,1433.76,1411.03,1413.87,104818
20190726,000000,1414.18,1424.82,1413.43,1418.55,73805
20190729,000000,1418.91,1428.14,1414.73,1426.70,59841
20190730,000000,1426.54,1433.23,1422.29,1430.54,68448
20190731,000000,1430.86,1434.50,1410.47,1413.67,107721
20190801,000000,1412.80,1445.98,1400.47,1444.54,139744
20190802,000000,1444.38,1448.70,1430.32,1440.49,143747
20190805,000000,1439.61,1469.74,1436.66,1463.23,151044
20190806,000000,1467.78,1474.84,1456.36,1473.95,136666
20190807,000000,1473.90,1510.36,1472.21,1500.80,177546
20190808,000000,1499.87,1509.50,1490.01,1500.42,133939
20190809,000000,1507.71,1508.86,1494.76,1497.05,122268
20190812,000000,1497.50,1519.82,1487.32,1510.72,113899
20190813,000000,1510.37,1535.02,1479.80,1501.01,159335
20190814,000000,1501.36,1524.02,1493.80,1515.76,172268
20190815,000000,1515.66,1527.00,1507.84,1522.85,179158
20190816,000000,1522.54,1528.00,1503.65,1512.49,123322
20190819,000000,1512.29,1513.04,1493.21,1495.58,112137
20190820,000000,1495.39,1508.58,1492.96,1506.53,93514
20190821,000000,1507.29,1508.02,1496.47,1502.42,90679
20190822,000000,1501.81,1504.58,1492.45,1497.53,97418
20190823,000000,1497.76,1530.22,1493.50,1526.32,134534
20190826,000000,1542.34,1555.05,1524.97,1526.80,170424
20190827,000000,1526.65,1544.64,1525.66,1542.33,120617
20190828,000000,1541.48,1546.86,1531.90,1538.51,125982
20190829,000000,1538.86,1550.33,1519.55,1527.11,149225
20190830,000000,1527.14,1533.09,1516.96,1520.66,132255
20190902,000000,1525.76,1533.92,1519.26,1528.99,69882
20190903,000000,1528.78,1549.71,1521.64,1546.71,140361
20190904,000000,1545.76,1557.01,1533.79,1551.84,135594
20190905,000000,1551.86,1553.00,1506.22,1518.52,161658
20190906,000000,1517.17,1527.86,1502.50,1506.47,172442
20190909,000000,1506.74,1515.46,1497.57,1498.76,117070
20190910,000000,1498.74,1501.00,1484.48,1485.17,118535
20190911,000000,1484.82,1498.26,1484.82,1496.80,91977
20190912,000000,1495.59,1524.16,1489.19,1498.87,123232
20190913,000000,1497.80,1508.97,1485.74,1488.55,98802
20190916,000000,1505.20,1512.12,1495.86,1497.92,113543
20190917,000000,1498.91,1507.06,1493.42,1500.83,91999
20190918,000000,1501.06,1511.57,1482.82,1493.36,105337
20190919,000000,1493.36,1504.48,1488.95,1498.64,106628
20190920,000000,1499.25,1517.04,1497.92,1516.27,86118
20190923,000000,1513.84,1526.80,1509.96,1521.80,98755
20190924,000000,1522.29,1535.66,1515.58,1531.29,106174
20190925,000000,1531.12,1535.11,1500.43,1503.34,115435
20190926,000000,1502.30,1512.28,1500.28,1504.16,104245
20190927,000000,1504.61,1507.37,1486.82,1496.61,116878
20190930,000000,1494.91,1500.44,1464.46,1472.00,116018
20191001,000000,1470.71,1487.22,1459.06,1478.63,122380
20191002,000000,1478.96,1505.05,1474.47,1499.27,121521
20191003,000000,1498.35,1519.51,1495.79,1504.70,121241
20191004,000000,1504.55,1515.57,1495.80,1504.50,120189
20191007,000000,1512.66,1512.66,1488.00,1492.97,113894
20191008,000000,1492.86,1509.68,1486.84,1505.04,143319
20191009,000000,1505.29,1512.37,1499.83,1505.20,118379
20191010,000000,1505.07,1517.01,1491.05,1493.60,148358
20191011,000000,1492.46,1503.16,1473.96,1487.93,147042
20191014,000000,1486.96,1497.09,1482.80,1492.80,102164
20191015,000000,1492.39,1498.56,1477.16,1480.60,116191
20191016,000000,1479.89,1491.54,1476.99,1489.60,126455
20191017,000000,1488.87,1497.34,1483.40,1491.58,119788
20191018,000000,1490.70,1494.20,1484.84,1489.93,103827
20191021,000000,1491.37,1495.20,1481.45,1484.10,105025
20191022,000000,1483.08,1488.96,1480.81,1487.47,95739
20191023,000000,1486.94,1496.26,1486.58,1491.60,100912
20191024,000000,1490.98,1503.99,1487.96,1503.50,96654
20191025,000000,1502.46,1517.96,1500.58,1504.16,111966
20191028,000000,1502.52,1508.20,1489.96,1492.10,101949
20191029,000000,1490.99,1494.74,1483.36,1487.43,98809
20191030,000000,1488.16,1496.55,1481.11,1495.35,107847
20191031,000000,1496.33,1514.22,1493.56,1512.50,114507
20191101,000000,1512.53,1516.12,1503.25,1513.90,105783
20191104,000000,1512.77,1514.80,1504.37,1509.35,85907
20191105,000000,1509.67,1509.67,1479.34,1483.28,112334
20191106,000000,1482.90,1494.16,1482.22,1490.16,97488
20191107,000000,1489.88,1492.24,1460.49,1467.94,131507
20191108,000000,1467.74,1472.90,1456.15,1458.72,117055
20191111,000000,1459.37,1466.39,1448.18,1455.34,89123
20191112,000000,1454.88,1460.35,1445.60,1455.97,125836
20191113,000000,1455.30,1467.03,1455.26,1463.02,123481
20191114,000000,1462.13,1474.58,1461.10,1470.61,112477
20191115,000000,1470.02,1471.37,1462.40,1467.39,89367
20191118,000000,1467.04,1473.92,1456.31,1471.04,93921
20191119,000000,1471.16,1475.26,1464.75,1471.63,102408
20191120,000000,1472.21,1478.78,1465.91,1471.12,116118
20191121,000000,1474.91,1475.61,1462.31,1463.54,117320
20191122,000000,1463.87,1473.21,1461.28,1461.81,100062
20191125,000000,1460.46,1462.11,1454.03,1454.87,78847
20191126,000000,1454.70,1462.90,1450.05,1460.95,76472
20191127,000000,1460.96,1461.75,1452.48,1454.03,75992
20191128,000000,1454.55,1458.29,1453.62,1455.77,45518
20191129,000000,1455.17,1466.56,1452.97,1463.86,72274
20191202,000000,1464.14,1465.32,1453.92,1462.06,94443
20191203,000000,1461.88,1481.76,1459.81,1477.12,111224
20191204,000000,1476.97,1484.04,1471.38,1474.29,111807
20191205,000000,1474.58,1480.32,1472.89,1475.69,97316
20191206,000000,1475.37,1479.85,1458.69,1459.53,86220
20191209,000000,1459.53,1465.38,1458.10,1461.25,68968
20191210,000000,1461.41,1469.20,1459.98,1463.75,94658
20191211,000000,1463.67,1478.87,1462.66,1474.37,93180
20191212,000000,1474.66,1486.72,1463.92,1469.46,107124
20191213,000000,1467.65,1478.03,1462.20,1475.44,128849
20191216,000000,1475.21,1479.88,1473.12,1475.82,86726
20191217,000000,1475.96,1480.52,1474.15,1475.77,78141
20191218,000000,1475.69,1479.27,1470.41,1474.31,73622
20191219,000000,1475.06,1481.67,1473.22,1478.43,75036
20191220,000000,1478.96,1480.97,1475.81,1477.95,66006
20191223,000000,1477.86,1486.12,1477.38,1485.29,70347
20191224,000000,1485.17,1500.47,1484.36,1499.02,62865
20191226,000000,1503.30,1512.59,1502.30,1511.01,61704
20191227,000000,1511.07,1515.32,1507.31,1510.63,83643
20191230,000000,1511.05,1516.10,1510.73,1514.81,78326
20191231,000000,1514.37,1525.26,1514.37,1520.24,73264
20200102,000000,1520.29,1531.35,1518.41,1528.83,81919
20200103,000000,1528.00,1553.46,1527.88,1551.44,135398
20200106,000000,1559.74,1585.26,1559.63,1565.45,153012
20200107,000000,1565.11,1577.31,1555.26,1573.95,133786
20200108,000000,1575.42,1611.34,1552.21,1556.10,196100
20200109,000000,1556.53,1561.28,1540.19,1551.71,123898
20200110,000000,1551.66,1563.12,1545.72,1561.76,104625
20200113,000000,1561.74,1561.75,1546.50,1547.48,94834
20200114,000000,1547.42,1548.84,1535.95,1545.67,115961
20200115,000000,1546.06,1558.16,1545.89,1555.78,103754
20200116,000000,1555.28,1558.05,1547.97,1551.97,90376
20200117,000000,1552.16,1561.20,1549.32,1556.83,93741
20200120,000000,1556.32,1562.75,1556.32,1560.49,48023
20200121,000000,1560.64,1568.58,1546.29,1557.86,115624
20200122,000000,1558.16,1559.21,1550.14,1558.48,94445
20200123,000000,1558.56,1567.90,1551.84,1562.46,113110
20200124,000000,1562.16,1575.94,1556.48,1570.90,116470
20200127,000000,1580.71,1588.27,1575.86,1581.71,140858
20200128,000000,1581.20,1583.02,1565.44,1566.94,114138
20200129,000000,1566.72,1577.99,1563.34,1576.30,102611
20200130,000000,1576.48,1585.98,1572.21,1573.95,130181
20200131,000000,1573.32,1590.48,1570.86,1588.83,130927
20200203,000000,1593.08,1593.36,1569.27,1576.37,118871
20200204,000000,1576.98,1579.60,1548.96,1552.63,106652
20200205,000000,1552.22,1562.40,1547.37,1555.69,110007
20200206,000000,1555.66,1568.22,1552.45,1566.34,95740
20200207,000000,1566.30,1574.04,1560.07,1570.00,134041
20200210,000000,1571.87,1577.00,1567.95,1571.76,104904
20200211,000000,1571.56,1574.04,1561.91,1567.57,103289
20200212,000000,1567.54,1570.45,1561.94,1565.72,91710
20200213,000000,1565.95,1578.32,1565.50,1575.63,121218
20200214,000000,1575.94,1585.00,1573.01,1583.69,92144
20200217,000000,1582.14,1583.77,1578.84,1580.85,45472
20200218,000000,1582.63,1605.04,1581.92,1601.43,114673
20200219,000000,1601.24,1612.90,1599.52,1611.63,114511
20200220,000000,1611.82,1623.72,1603.83,1619.53,136724
20200221,000000,1619.76,1649.22,1618.91,1643.73,155350
20200224,000000,1653.16,1689.24,1650.82,1659.19,199787
20200225,000000,1658.76,1663.66,1624.97,1634.62,217230
20200226,000000,1634.39,1654.94,1624.72,1640.63,203444
20200227,000000,1640.76,1660.36,1635.18,1644.33,205774
20200228,000000,1643.43,1649.45,1562.92,1584.70,224927
20200302,000000,1591.36,1610.93,1575.30,1589.28,209495
20200303,000000,1588.12,1649.28,1585.86,1640.40,181994
20200304,000000,1639.83,1652.61,1631.80,1636.68,158881
20200305,000000,1637.24,1674.56,1634.96,1671.94,161206
20200306,000000,1672.16,1692.08,1641.96,1674.06,200512
20200309,000000,1696.87,1703.43,1657.40,1680.05,188091
20200310,000000,1678.87,1680.06,1641.48,1649.06,178856
20200311,000000,1649.09,1671.22,1632.94,1634.50,230171
20200312,000000,1633.78,1650.18,1560.66,1576.14,253907
20200313,000000,1577.42,1597.89,1504.60,1529.76,249854
20200316,000000,1550.44,1575.29,1451.11,1513.77,265094
20200317,000000,1502.96,1553.83,1465.40,1527.84,245015
20200318,000000,1527.28,1546.29,1472.59,1485.48,233742
20200319,000000,1485.83,1500.75,1461.87,1470.53,161233
20200320,000000,1469.59,1515.93,1459.12,1498.64,112772
20200323,000000,1503.16,1561.08,1482.42,1552.64,120450
20200324,000000,1554.36,1632.30,1552.69,1625.34,85098
20200325,000000,1624.94,1638.83,1594.93,1616.33,91851
20200326,000000,1614.92,1644.35,1595.24,1630.09,77838
20200327,000000,1633.61,1634.79,1613.81,1622.53,76499
20200330,000000,1619.95,1632.23,1610.37,1622.02,92551
20200331,000000,1622.06,1623.47,1574.17,1576.37,116531
20200401,000000,1575.41,1599.94,1569.13,1590.33,103218
20200402,000000,1589.24,1620.15,1582.63,1613.14,136273
20200403,000000,1614.84,1626.04,1605.85,1615.70,82537
20200406,000000,1614.46,1669.88,1608.35,1658.21,96485
20200407,000000,1664.14,1674.02,1642.16,1647.95,115750
20200408,000000,1647.27,1656.87,1641.58,1645.41,72936
20200409,000000,1644.37,1690.43,1643.83,1683.63,104332
20200413,000000,1677.47,1723.27,1674.98,1712.25,82666
20200414,000000,1712.53,1747.40,1708.56,1726.54,127345
20200415,000000,1727.56,1731.11,1707.52,1716.49,107146
20200416,000000,1716.35,1738.66,1708.01,1718.48,122444
20200417,000000,1713.78,1718.52,1680.10,1682.14,132303
20200420,000000,1683.02,1702.70,1671.55,1695.40,156785
20200421,000000,1694.06,1697.86,1660.03,1683.79,167187
20200422,000000,1688.54,1718.74,1680.29,1714.66,99884
20200423,000000,1714.54,1738.78,1707.00,1730.56,139431
20200424,000000,1729.52,1736.35,1710.36,1726.41,128564
20200427,000000,1722.32,1727.59,1705.87,1714.90,127605
20200428,000000,1713.11,1716.16,1691.54,1708.02,124656
20200429,000000,1707.96,1717.67,1697.76,1712.95,127699
20200430,000000,1711.66,1721.72,1681.24,1686.02,137575
20200501,000000,1686.15,1705.47,1670.40,1699.53,150257
20200504,000000,1698.03,1713.44,1691.64,1701.13,93788
20200505,000000,1700.91,1712.04,1689.63,1704.49,97061
20200506,000000,1704.64,1708.06,1681.14,1685.27,90354
20200507,000000,1687.00,1722.01,1684.14,1715.52,97332
20200508,000000,1715.19,1723.60,1701.09,1702.09,117984
20200511,000000,1702.38,1711.80,1691.53,1697.67,118727
20200512,000000,1696.35,1710.95,1693.61,1702.09,108596
20200513,000000,1703.54,1718.08,1698.93,1715.31,139923
20200514,000000,1715.43,1736.39,1711.00,1730.06,129783
20200515,000000,1729.68,1751.68,1728.61,1741.85,151048
20200518,000000,1747.36,1765.08,1727.50,1732.20,151888
20200519,000000,1732.52,1748.03,1725.60,1744.24,158174
20200520,000000,1745.89,1753.80,1742.30,1747.24,126957
20200521,000000,1747.89,1748.79,1717.10,1726.75,133221
20200522,000000,1725.80,1740.09,1724.25,1735.42,104366
20200525,000000,1732.11,1733.34,1721.55,1728.22,68222
20200526,000000,1727.11,1735.41,1708.65,1710.31,118316
20200527,000000,1711.53,1715.99,1693.59,1709.54,114638
20200528,000000,1709.35,1727.54,1707.28,1718.65,121268
20200529,000000,1719.52,1737.66,1712.72,1730.41,114018
20200601,000000,1735.40,1744.48,1726.81,1739.45,111073
20200602,000000,1737.78,1745.06,1721.27,1727.42,112220
20200603,000000,1727.05,1731.72,1689.21,1698.26,131495
20200604,000000,1699.17,1721.73,1696.99,1712.80,120169
20200605,000000,1715.22,1716.04,1670.55,1684.30,137426
20200608,000000,1680.53,1700.68,1677.22,1698.39,109699
20200609,000000,1699.67,1720.83,1692.11,1714.16,122215
20200610,000000,1715.34,1739.75,1708.21,1737.83,122953
20200611,000000,1737.94,1744.63,1721.27,1728.56,139546
20200612,000000,1729.22,1743.03,1722.14,1730.57,120253
20200615,000000,1730.77,1734.13,1704.11,1725.24,137577
20200616,000000,1725.28,1732.84,1716.41,1726.41,125746
20200617,000000,1725.01,1730.23,1712.61,1726.20,100443
20200618,000000,1725.80,1737.60,1717.30,1722.48,104514
20200619,000000,1722.81,1745.28,1721.18,1742.26,100632
20200622,000000,1747.68,1763.20,1742.74,1754.55,122595
20200623,000000,1753.97,1771.07,1747.29,1766.95,120507
20200624,000000,1769.76,1779.43,1760.68,1761.29,123373
20200625,000000,1759.70,1768.87,1755.26,1763.63,102975
20200626,000000,1764.16,1772.03,1747.43,1769.58,104403
20200629,000000,1770.32,1775.43,1765.61,1772.60,89824
20200630,000000,1771.91,1785.95,1764.69,1780.55,92395
20200701,000000,1781.61,1789.08,1759.22,1769.84,105963
20200702,000000,1771.40,1779.39,1757.43,1775.06,93571
20200703,000000,1776.49,1777.10,1772.66,1774.90,38661
20200706,000000,1773.38,1787.00,1769.86,1784.25,82711
20200707,000000,1785.22,1797.34,1773.47,1794.60,93936
20200708,000000,1795.13,1817.92,1791.52,1808.45,92498
20200709,000000,1809.37,1815.91,1795.42,1802.32,104846
20200710,000000,1802.06,1810.43,1793.98,1798.57,86310
20200713,000000,1799.12,1813.31,1797.73,1802.27,96407
20200714,000000,1802.14,1810.84,1790.63,1808.99,108731
20200715,000000,1807.98,1815.05,1802.45,1809.97,89580
20200716,000000,1810.54,1813.29,1794.90,1796.84,83989
20200717,000000,1798.10,1811.95,1795.75,1809.68,73080
20200720,000000,1808.04,1820.53,1805.62,1817.21,94195
20200721,000000,1817.92,1843.47,1815.59,1841.48,115736
20200722,000000,1840.96,1872.02,1840.74,1871.22,170511
20200723,000000,1873.73,1898.36,1863.64,1885.97,176470
20200724,000000,1890.30,1906.50,1881.29,1901.63,130439
20200727,000000,1902.65,1945.62,1902.55,1940.96,175549
20200728,000000,1944.02,1981.16,1906.63,1957.93,198512
20200729,000000,1961.96,1980.75,1941.33,1970.82,147348
20200730,000000,1971.04,1971.33,1939.44,1957.54,152882
20200731,000000,1955.93,1983.97,1955.33,1975.02,158769
20200803,000000,1983.53,1984.90,1960.39,1975.98,121289
20200804,000000,1977.36,2019.82,1966.66,2018.53,132524
20200805,000000,2021.05,2055.57,2009.39,2038.96,186640
20200806,000000,2040.28,2069.74,2034.44,2063.25,169544
20200807,000000,2065.82,2074.87,2015.37,2033.15,230187
20200810,000000,2026.31,2049.85,2019.15,2027.61,164878
20200811,000000,2026.64,2029.92,1901.25,1912.57,238068
20200812,000000,1917.32,1949.48,1862.58,1918.98,230376
20200813,000000,1919.72,1966.16,1912.66,1953.64,184925
20200814,000000,1950.15,1962.37,1932.07,1943.57,167103
20200817,000000,1944.91,1990.68,1929.40,1984.43,169785
20200818,000000,1983.17,2015.57,1975.86,2002.22,182961
20200819,000000,2004.30,2006.37,1924.51,1927.66,206179
20200820,000000,1930.99,1955.26,1924.54,1946.17,206196
20200821,000000,1948.69,1955.97,1911.26,1938.98,180117
20200824,000000,1936.69,1961.88,1923.74,1928.38,156665
20200825,000000,1929.90,1937.49,1914.19,1926.87,157527
20200826,000000,1928.28,1954.82,1902.64,1953.14,163965
20200827,000000,1951.92,1976.53,1909.79,1928.32,188352
20200828,000000,1929.95,1973.78,1923.15,1964.34,182383
20200831,000000,1969.07,1976.54,1954.23,1968.22,126160
20200901,000000,1968.35,1992.29,1963.35,1970.63,135455
20200902,000000,1969.20,1973.26,1932.39,1943.08,139116
20200903,000000,1942.01,1950.94,1921.75,1930.45,146238
20200904,000000,1931.28,1948.36,1916.27,1933.09,146065
20200907,000000,1932.07,1941.37,1924.44,1928.08,71144
20200908,000000,1929.54,1940.84,1906.54,1931.51,157129
20200909,000000,1931.59,1950.84,1919.95,1947.37,135210
20200910,000000,1946.30,1966.53,1941.35,1946.01,151458
20200911,000000,1946.32,1954.80,1937.12,1940.48,140087
20200914,000000,1937.74,1962.56,1937.36,1956.52,115804
20200915,000000,1957.68,1972.21,1948.29,1953.34,121356
20200916,000000,1954.51,1973.64,1949.87,1959.15,139251
20200917,000000,1959.47,1960.96,1932.87,1944.20,144507
20200918,000000,1944.43,1960.10,1943.93,1950.42,128664
20200921,000000,1949.75,1955.62,1882.71,1911.92,172944
20200922,000000,1913.66,1920.03,1894.62,1900.32,169758
20200923,000000,1900.60,1905.37,1855.65,1862.72,208504
20200924,000000,1863.94,1877.13,1848.73,1868.64,217218
20200925,000000,1869.75,1875.16,1852.35,1860.12,167566
20200928,000000,1862.88,1882.94,1848.92,1881.82,147618
20200929,000000,1881.22,1899.10,1875.47,1897.46,150896
20200930,000000,1897.67,1902.25,1881.32,1885.21,147865
20201001,000000,1887.01,1912.10,1884.65,1905.92,148551
20201002,000000,1904.70,1917.08,1889.74,1900.56,133917
20201005,000000,1903.45,1918.71,1887.03,1913.63,114406
20201006,000000,1911.94,1921.07,1876.76,1877.54,127264
20201007,000000,1877.86,1898.00,1872.92,1887.81,116581
20201008,000000,1887.25,1900.60,1881.98,1893.48,107940
20201009,000000,1893.91,1930.39,1893.56,1929.85,121328
20201012,000000,1926.87,1933.16,1918.18,1922.61,111126
20201013,000000,1923.86,1925.35,1886.35,1891.05,130072
20201014,000000,1892.78,1912.92,1882.44,1900.47,116171
20201015,000000,1901.52,1908.88,1889.46,1907.90,126768
20201016,000000,1908.72,1913.92,1897.74,1898.74,101076
20201019,000000,1899.69,1918.45,1896.96,1903.42,104309
20201020,000000,1903.56,1914.01,1894.79,1907.51,99224
